CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE
CHEMBL161117	266290	CHEMBL161117	266290		37 (C110)	391.85	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4ccccc4)c3	1105084	IC50	=	3500	nM	5.46				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL291931	87389	CHEMBL291931	87389		36	336.39	3.14	96.28	0	COc1ccc(Cc2cnc(N)nc2N)cc1OCc3ccccc3	189908	IC50	=	5730	nM	5.24				155459	CHEMBL769484	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L)/	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL346982	267109	CHEMBL346982	267109		43 (C229)	357.84	4.16	89.23	0	CCCOc1ccc(cc1)C2N=C(N)N=C(N)N2c3cccc(Cl)c3	1107557	IC50	=	1000	nM	6				155797	CHEMBL760283	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R/S108N (K1CB1) mutant	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL280410	27506	CHEMBL280410	27506		48	502.56	4.68	123.97	1	COc1cc(COc2cc(Cc3cnc(N)nc3N)ccc2OCc4ccccc4)cc(OC)c1OC	947341	IC50	=	17500	nM	4.76				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL161757	266600	CHEMBL161757	266600		44 (C186)	460.74	6.2	89.23	1	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4cc(Cl)cc(Cl)c4)c3	1108682	IC50	=	3400	nM	5.47				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL161673	266702	CHEMBL161673	266702		28 (C71)	321.85	4.1	80	0	CCCCCCC1(C)N=C(N)N=C(N)N1c2ccc(Cl)cc2	1136411	IC50	=	3300	nM	5.48				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL161009	267252	CHEMBL161009	267252		29 (C435)	321.85	4.1	80	0	CCCCCCC1(C)N=C(N)N=C(N)N1c2cccc(Cl)c2	1112172	IC50	=	3200	nM	5.49				155799	CHEMBL765484	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase CN51I/C59R/S108N/I164L (V1/S) mutant	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL291931	87389	CHEMBL291931	87389		36	336.39	3.14	96.28	0	COc1ccc(Cc2cnc(N)nc2N)cc1OCc3ccccc3	189906	IC50	=	3830	nM	5.42				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL118602	195087	CHEMBL118602	195087		54	364.44	4.09	96.28	0	CCc1nc(N)nc(N)c1Cc2ccc(OCc3ccccc3)c(OC)c2	210161	IC50	=	760	nM	6.12				155470	CHEMBL769666	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL444605	267117	CHEMBL444605	267117		15 (P42)	320.77	2.36	104.12	0	CC(=O)OCCCc1nc(N)nc(N)c1c2cccc(Cl)c2	1111023	IC50	=	1600	nM	5.8				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL158639	266729	CHEMBL158639	266729		27 (C434)	279.77	2.73	80	0	CCCC1(C)N=C(N)N=C(N)N1c2cccc(Cl)c2	1106392	IC50	=	180	nM	6.74				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL747	39570	CHEMBL747	39570	CYCLOGUANIL	Cycloguanil (C21)	251.72	1.62	80	0	CC1(C)N=C(N)N=C(N)N1c2ccc(Cl)cc2	1121737	IC50	=	5800	nM	5.24				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL21395	27895	CHEMBL21395	27895		31	350.41	3.49	96.28	0	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3ccccc3	221917	IC50	=	16470	nM	4.78				155471	CHEMBL769667	F	In vitro antimalarial activity against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L) 	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL354011	266862	CHEMBL354011	266862		39 (C185)	405.88	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(OCc4ccccc4)c3	1111052	IC50	=	7500	nM	5.12				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL56146	87503	CHEMBL56146	87503		33	306.36	3.16	87.05	0	Nc1ncc(Cc2ccc(OCc3ccccc3)cc2)c(N)n1	193484	IC50	=	15150	nM	4.82				155469	CHEMBL769665	F	In vitro antimalarial activity against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22137	27542	CHEMBL22137	27542		56	440.54	5.68	96.28	1	CCc1nc(N)nc(N)c1Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2	201764	IC50	=	3460	nM	5.46				155459	CHEMBL769484	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L)/	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL161673	266702	CHEMBL161673	266702		28 (C71)	321.85	4.1	80	0	CCCCCCC1(C)N=C(N)N=C(N)N1c2ccc(Cl)cc2	1136409	IC50	=	1900	nM	5.72				155795	CHEMBL760281	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase A16V/S108T (T9/94RC17) mutant	1	Scientific Literature	Plasmodium falciparum	T9/94RC17	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL21395	27895	CHEMBL21395	27895		31	350.41	3.49	96.28	0	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3ccccc3	221911	IC50	=	470	nM	6.33				155469	CHEMBL769665	F	In vitro antimalarial activity against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL278847	27914	CHEMBL278847	27914		20	248.71	2.75	77.81	0	CCc1nc(N)nc(N)c1c2cccc(Cl)c2	970475	IC50	=	1300	nM	5.89				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL161034	266396	CHEMBL161034	266396		34 (C121)	391.85	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2ccc(Cl)cc2)c3ccc(Oc4ccccc4)cc3	1137698	IC50	=	3200	nM	5.49				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL352195	266823	CHEMBL352195	266823		40 (C188)	426.3	5.53	89.23	1	NC1=NC(N(C(=N1)N)c2ccc(Cl)cc2)c3cccc(Oc4ccc(Cl)cc4)c3	1108653	IC50	=	420	nM	6.38				155795	CHEMBL760281	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase A16V/S108T (T9/94RC17) mutant	1	Scientific Literature	Plasmodium falciparum	T9/94RC17	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22137	27542	CHEMBL22137	27542		47	440.54	5.68	96.28	1	CCc1nc(N)nc(N)c1Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2	970506	IC50	=	4200	nM	5.38				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL22138	27543	CHEMBL22138	27543		32	412.48	4.73	96.28	0	Nc1ncc(Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2)c(N)n1	193469	IC50	=	470	nM	6.33				155470	CHEMBL769666	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL158570	267110	CHEMBL158570	267110		41 (C143)	426.3	5.53	89.23	1	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4ccc(Cl)cc4)c3	1131351	IC50	=	3100	nM	5.51				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL21494	27960	CHEMBL21494	27960		37	320.77	2.61	104.12	0	COC(=O)CCCc1nc(N)nc(N)c1c2cccc(Cl)c2	960306	IC50	=	36300	nM	4.44				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL22811	27988	CHEMBL22811	27988		38	426.47	3.09	123.97	0	COc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	215933	IC50	=	27760	nM	4.56				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL274031	23121	CHEMBL274031	23121		34	306.36	3.16	87.05	0	Nc1ncc(Cc2cccc(OCc3ccccc3)c2)c(N)n1	199254	IC50	=	2280	nM	5.64				155470	CHEMBL769666	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL329687	149732	CHEMBL329687	149732		33 (C96)	299.76	3.31	80	0	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3ccccc3	1124069	IC50	=	250	nM	6.6				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL21691	28006	CHEMBL21691	28006		29	338.83	4.7	77.81	0	Nc1nc(N)c(c(CCCc2ccccc2)n1)c3ccc(Cl)cc3	966747	IC50	=	10600	nM	4.97				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL159052	267138	CHEMBL159052	267138		45 (C313)	553.27	6.98	98.46	2	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(OCCCOc4cc(Cl)c(Cl)cc4Cl)c3	1109750	IC50	=	8600	nM	5.07				155799	CHEMBL765484	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase CN51I/C59R/S108N/I164L (V1/S) mutant	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL346932	266191	CHEMBL346932	266191		17 (P43)	382.84	4.02	104.12	0	Nc1nc(N)c(c(CCCOC(=O)c2ccccc2)n1)c3cccc(Cl)c3	1106368	IC50	=	2000	nM	5.7				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL348151	266599	CHEMBL348151	266599		46 (C299)	459.85	5.81	89.23	1	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4cccc(c4)C(F)(F)F)c3	1135287	IC50	=	3400	nM	5.47				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL161117	266290	CHEMBL161117	266290		37 (C110)	391.85	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4ccccc4)c3	1105081	IC50	=	2200	nM	5.66				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL161451	266358	CHEMBL161451	266358		35 (C138)	391.85	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3ccc(Oc4ccccc4)cc3	1125337	IC50	=	650	nM	6.19				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22146	28057	CHEMBL22146	28057		42	336.39	3.14	96.28	0	COc1cc(Cc2cnc(N)nc2N)ccc1OCc3ccccc3	984319	IC50	>	100000	nM					155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL22901	27612	CHEMBL22901	27612		39	440.49	3.44	123.97	0	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	215949	IC50	=	5010	nM	5.3				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL279948	27514	CHEMBL279948	27514		55	426.51	5.01	96.28	1	Cc1nc(N)nc(N)c1Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2	219625	IC50	=	30	nM	7.52				155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL158639	266729	CHEMBL158639	266729		27 (C434)	279.77	2.73	80	0	CCCC1(C)N=C(N)N=C(N)N1c2cccc(Cl)c2	1106396	IC50	=	290	nM	6.54				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL29773	39571	CHEMBL29773	39571		CC83	244.29	2.07	87.05	0	CCc1nc(N)nc(N)c1c2cccc(OC)c2	191430	IC50	=	73	nM	7.14				209302	CHEMBL811757	B	Inhibitory activity against mutant Plasmodium falciparum DHFR-TS	1	Scientific Literature	Plasmodium falciparum		5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			14888	CHEMBL1131602	9554869	J. Med. Chem.	1998	41	9	1367
CHEMBL161117	266290	CHEMBL161117	266290		37 (C110)	391.85	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4ccccc4)c3	1105086	IC50	=	3600	nM	5.44				155799	CHEMBL765484	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase CN51I/C59R/S108N/I164L (V1/S) mutant	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22811	27988	CHEMBL22811	27988		50	426.47	3.09	123.97	0	COc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	973040	IC50	=	27800	nM	4.56				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL325533	194433	CHEMBL325533	194433		51	304.34	1.83	105.51	0	COc1cc(Cc2c(C)nc(N)nc2N)cc(OC)c1OC	195828	IC50	=	22730	nM	4.64				155469	CHEMBL769665	F	In vitro antimalarial activity against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL278813	27878	CHEMBL278813	27878		21 (P32)	368.86	4.68	87.05	0	COc1ccc(CCCc2nc(N)nc(N)c2c3cccc(Cl)c3)cc1	1130149	IC50	=	2700	nM	5.57			1	155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL161673	266702	CHEMBL161673	266702		28 (C71)	321.85	4.1	80	0	CCCCCCC1(C)N=C(N)N=C(N)N1c2ccc(Cl)cc2	1136410	IC50	=	2400	nM	5.62				155797	CHEMBL760283	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R/S108N (K1CB1) mutant	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
